19,12,4
16,10,4
16,10,4
17,10,4
55,12,4
24,9,4
23,12,4
18,11.5,4
54,13,4
16,11,4
63,12,4
21,12,4
36,12,4
21,13,4
20,13,4
46,8,4
23,12,4
16,10,4
20,10,4
26,13,4
42,12,4
22,12,4
48,11,4
37,12,4
18,11,4
18,12,4
33,18,4
18,11.5,4
17,10,4
16,10,4
16,10,4
16,9,4
18,12,4
20,13,4
27,13,4
19,13,4
34,12,4
46,11,4.04
17,11,4.1
19,13,4.15
20,13,4.15
16,9,4.15
17,10,4.2
30,12,4.2
24,13,4.25
20,13,4.25
19,12,4.25
28,13,4.25
56,8,4.25
16,10,4.25
62,10,4.25
19,13,4.25
32,9,4.25
16,9,4.25
22,12,4.25
16,10,4.25
34,11.5,4.25
16,10,4.25
33,12,4.25
16,10,4.25
20,13,4.25
22,13,4.25
20,13,4.25
34,11,4.25
18,11.5,4.25
24,13,4.25
24,13,4.25
17,11.5,4.25
21,13,4.25
27,13,4.25
23,13,4.25
21,13,4.25
33,13,4.25
24,13,4.25
23,12,4.25
34,12,4.25
20,13,4.25
16,10,4.25
27,8,4.25
21,14,4.25
26,8,4.25
34,8,4.25
25,8,4.25
18,12,4.25
18,12,4.25
21,13,4.25
21,11,4.25
37,8,4.25
23,12,4.25
33,8,4.25
16,10,4.25
49,12,4.25
19,13,4.25
41,12,4.25
39,12,4.25
19,10,4.25
33,12,4.25
32,13,4.25
18,10,4.25
32,8,4.25
37,12,4.25
26,12,4.25
19,11,4.25
37,11,4.25
23,11,4.25
28,12,4.25
17,11.5,4.25
36,16,4.25
18,11,4.25
17,11,4.25
18,10,4.25
16,10,4.25
18,11.5,4.25
16,10,4.25
58,12,4.25
45,8,4.25
20,12,4.25
18,10,4.25
17,10,4.25
23,13,4.25
33,11,4.25
32,12,4.25
34,13,4.25
16,9,4.25
40,12,4.25
18,11,4.25
29,13,4.25
20,13,4.25
42,13,4.25
17,11.5,4.25
19,12,4.25
20,11.5,4.25
17,11,4.25
16,9,4.25
22,13,4.25
18,10,4.25
54,11,4.25
30,12,4.25
25,11,4.25
19,13,4.25
19,12,4.25
16,10,4.25
19,11,4.25
32,12,4.25
17,11,4.25
16,9,4.25
17,10,4.25
18,12,4.25
58,12,4.25
29,12,4.25
19,13,4.25
24,10,4.25
16,9,4.25
17,11,4.25
17,11,4.25
16,10,4.25
17,11,4.25
22,13,4.25
21,13,4.25
19,13,4.25
17,11,4.25
17,13,4.25
32,12,4.25
39,12,4.25
36,9,4.25
24,13,4.25
33,12,4.25
64,16,4.25
64,12,4.25
19,13,4.25
16,10,4.25
18,11.5,4.25
23,12,4.25
56,14,4.25
35,12,4.25
62,8,4.25
60,8,4.25
20,9,4.25
21,13,4.25
21,13,4.25
27,10,4.25
28,13,4.25
27,12,4.25
20,13,4.25
42,16,4.25
19,13,4.25
44,16,4.25
17,12,4.25
18,11,4.25
19,12,4.25
22,12,4.25
32,12,4.25
16,9,4.25
17,9,4.25
22,11.5,4.25
20,12,4.25
18,11,4.25
17,11.5,4.25
20,12,4.25
41,12,4.25
19,13,4.25
27,10,4.25
23,8,4.25
48,12,4.25
18,13,4.25
30,13,4.25
16,11,4.25
42,13,4.25
22,13,4.25
16,10,4.25
17,11,4.25
16,8,4.25
17,10,4.25
27,13,4.25
19,13,4.25
60,12,4.25
34,13,4.25
33,14,4.25
21,13,4.25
21,13,4.25
20,12,4.25
16,9,4.25
43,12,4.25
18,11.5,4.25
17,10,4.25
16,9,4.25
18,11,4.25
59,14,4.25
17,11,4.25
40,13,4.25
19,13,4.25
18,11,4.25
36,12,4.25
26,12,4.25
31,13,4.25
43,13,4.25
32,12,4.25
26,12,4.25
21,8,4.25
19,13,4.25
53,12,4.25
16,10,4.25
34,16,4.25
44,12,4.25
28,13,4.25
43,12,4.25
17,10,4.25
30,8,4.25
53,10,4.25
47,12,4.25
18,11.5,4.25
16,10,4.25
30,13,4.25
18,12,4.25
22,13,4.25
19,12,4.25
16,10,4.25
16,9,4.25
33,9,4.25
49,12,4.25
55,12,4.25
23,8,4.25
19,13,4.25
42,8,4.25
32,8,4.25
18,11,4.25
55,12,4.25
32,10,4.25
35,12,4.25
44,10,4.25
17,11,4.25
19,11,4.25
42,12,4.25
19,11,4.25
17,10,4.25
29,12,4.25
17,11,4.25
18,11,4.25
33,12,4.25
30,13,4.25
17,11,4.25
22,12,4.25
17,11,4.25
20,13,4.25
24,13,4.25
63,12,4.25
22,12,4.25
47,13,4.25
19,11.5,4.25
39,18,4.25
18,11.5,4.25
27,16,4.25
40,12,4.25
16,9,4.25
16,11,4.25
16,10,4.25
32,14,4.25
25,12,4.3
19,11,4.3
17,11,4.3
20,12,4.3
16,11,4.3
31,12,4.3
16,9,4.3
52,12,4.35
17,9,4.35
19,13,4.35
38,8,4.35
26,13,4.35
17,11,4.35
32,12,4.35
18,11,4.35
21,12,4.35
27,12,4.35
17,11,4.35
26,12,4.35
21,12,4.35
50,8,4.35
26,12,4.35
18,11.5,4.35
39,12,4.35
33,13,4.35
23,9,4.35
32,13,4.35
16,9,4.35
34,12,4.35
29,12,4.35
17,10,4.35
20,13,4.35
16,11,4.35
19,13,4.35
19,13,4.35
28,10,4.35
21,13,4.35
17,10,4.35
31,10,4.35
38,14,4.35
50,9,4.35
31,12,4.35
32,8,4.35
51,8,4.35
39,12,4.35
21,13,4.35
22,13,4.35
17,11,4.35
16,10,4.35
19,13,4.35
47,12,4.35
17,10,4.35
25,12,4.35
21,14,4.35
45,13,4.35
19,13,4.38
22,13,4.4
18,13,4.4
42,11,4.4
42,8,4.4
48,12,4.4
38,12,4.4
36,12,4.4
17,11,4.4
38,12,4.4
21,13,4.4
27,11,4.4
19,13,4.4
17,11,4.4
17,11,4.45
22,13,4.45
40,12,4.45
16,10,4.45
30,12,4.45
24,13,4.45
30,12,4.49
18,10,4.49
31,12,4.49
17,11.5,4.5
16,9,4.5
63,8,4.5
20,12,4.5
16,9,4.5
55,12,4.5
27,12,4.5
44,13,4.5
17,11,4.5
28,13,4.5
35,8,4.5
40,9,4.5
17,11,4.5
32,13,4.5
20,13,4.5
18,11,4.5
27,12,4.5
50,11,4.5
24,16,4.5
31,13,4.5
17,11,4.5
58,12,4.5
30,11.5,4.5
33,10,4.5
21,12,4.5
25,13,4.5
46,12,4.5
27,8,4.5
17,11.5,4.5
34,16,4.5
24,11.5,4.5
45,11,4.5
53,11,4.5
17,11,4.5
25,11,4.5
20,13,4.5
43,12,4.5
37,12,4.5
17,11,4.5
16,10,4.5
17,11,4.5
18,11,4.5
24,8,4.5
34,12,4.5
42,8,4.5
18,11,4.5
17,11.5,4.5
32,13,4.5
22,13,4.5
22,14,4.5
65,8,4.5
40,8,4.5
37,8,4.5
21,13,4.5
52,12,4.5
33,12,4.5
22,13,4.5
31,12,4.5
18,11,4.5
19,13,4.5
17,10,4.5
19,13,4.5
17,11.5,4.5
16,9,4.5
29,12,4.5
19,13,4.5
23,13,4.5
59,13,4.5
22,12,4.5
26,13,4.5
22,13,4.5
51,8,4.5
29,12,4.5
23,11.5,4.5
18,12,4.5
46,12,4.5
57,16,4.5
37,12,4.5
20,12,4.5
19,12,4.5
25,9,4.5
19,13,4.5
17,11,4.5
23,16,4.5
17,11,4.5
21,13,4.5
21,12,4.5
18,13,4.5
21,13,4.5
51,12,4.5
18,12,4.5
23,13,4.5
17,10,4.5
20,13,4.5
18,12,4.5
20,13,4.5
22,13,4.5
63,11,4.5
24,16,4.5
32,12,4.5
24,14,4.5
17,10,4.5
17,10,4.5
18,10,4.5
24,12,4.5
50,12,4.5
26,12,4.5
16,9,4.5
26,12,4.5
20,13,4.5
39,13,4.5
57,12,4.5
55,8,4.5
28,10,4.5
17,11,4.5
18,11.5,4.5
22,14,4.5
20,12,4.5
26,13,4.5
33,13,4.5
26,12,4.5
20,13,4.5
44,12,4.5
27,12,4.5
59,18,4.5
20,12,4.5
46,8,4.5
58,12,4.5
37,8,4.5
37,8,4.5
19,13,4.5
24,13,4.5
37,12,4.5
56,12,4.5
20,12,4.5
23,13,4.5
39,12,4.5
19,13,4.5
44,13,4.5
18,12,4.5
17,11,4.5
16,11,4.5
21,13,4.5
19,12,4.5
24,12,4.5
58,12,4.5
20,13,4.5
23,13,4.5
50,16,4.5
30,12,4.5
39,13,4.5
23,13,4.5
17,11,4.55
18,11,4.55
17,11,4.55
24,9,4.55
31,11,4.55
34,13,4.55
32,12,4.55
20,12,4.55
29,9,4.55
22,12,4.6
18,10,4.6
20,13,4.6
21,13,4.6
21,13,4.6
25,16,4.6
18,13,4.6
18,11,4.6
33,12,4.6
34,12,4.6
20,13,4.6
61,12,4.6
25,13,4.62
23,13,4.65
24,9,4.65
20,13,4.65
17,10,4.65
18,11,4.65
30,12,4.65
22,13,4.65
25,13,4.65
16,10,4.65
29,10,4.65
16,10,4.65
40,13,4.65
20,13,4.65
17,11,4.65
22,13,4.65
47,10,4.65
18,11,4.65
19,13,4.65
22,13,4.65
19,13,4.65
19,12,4.65
30,12,4.65
29,12,4.65
17,10,4.65
35,12,4.65
58,8,4.65
19,12,4.65
29,12,4.65
21,13,4.65
35,12,4.7
34,13,4.7
19,12,4.7
21,12,4.7
22,16,4.7
16,9,4.7
22,13,4.7
18,11.5,4.7
56,12,4.7
46,16,4.7
53,9,4.7
25,13,4.75
23,12,4.75
22,8,4.75
63,9,4.75
19,12,4.75
19,12,4.75
28,13,4.75
21,13,4.75
21,13,4.75
33,13,4.75
26,12,4.75
18,11,4.75
19,13,4.75
17,11,4.75
22,13,4.75
35,13,4.75
19,13,4.75
22,13,4.75
30,11,4.75
41,13,4.75
22,8,4.75
56,8,4.75
37,14,4.75
40,13,4.75
34,16,4.75
56,9,4.75
47,12,4.75
38,8,4.75
20,11,4.75
23,12,4.75
38,11,4.75
50,12,4.75
38,12,4.75
40,12,4.75
26,13,4.75
16,9,4.75
19,13,4.75
17,9,4.75
30,8,4.75
17,11,4.75
21,12,4.75
19,13,4.75
18,13,4.75
42,12,4.75
47,13,4.75
18,11,4.75
21,13,4.75
18,10,4.75
17,10,4.75
19,13,4.75
16,10,4.75
28,11.5,4.75
35,13,4.75
17,11,4.75
35,13,4.75
41,11.5,4.75
39,14,4.75
22,13,4.75
39,12,4.75
18,11,4.75
16,10,4.75
22,12,4.75
20,12,4.75
21,13,4.75
30,12,4.75
32,11,4.75
26,12,4.75
16,11,4.75
35,11,4.75
17,11,4.75
41,12,4.75
21,12,4.75
20,12,4.75
28,12,4.75
41,12,4.75
18,11,4.75
21,13,4.75
36,12,4.75
24,12,4.75
22,8,4.75
19,13,4.75
65,8,4.75
22,13,4.75
42,13,4.75
22,16,4.75
21,13,4.75
17,11,4.75
21,13,4.75
23,14,4.75
18,11,4.75
38,12,4.75
36,12,4.75
21,13,4.75
22,13,4.75
49,13,4.75
19,12,4.76
23,12,4.76
22,12,4.76
29,12,4.76
48,11,4.8
44,12,4.8
23,13,4.8
23,13,4.8
19,13,4.8
17,12,4.8
39,12,4.8
54,12,4.8
34,12,4.8
28,11,4.82
32,12,4.85
21,12,4.85
18,8,4.85
17,11,4.85
52,13,4.85
19,13,4.85
17,11.5,4.85
44,12,4.85
18,11.5,4.85
23,12,4.85
18,11,4.85
62,10,4.85
19,13,4.85
16,10,4.85
32,12,4.87
18,11,4.9
21,11,4.9
26,12,4.9
32,12,4.9
30,13,4.9
19,13,4.9
54,13,4.9
47,12,4.9
27,13,4.9
35,9,4.91
37,8,4.94
57,11,4.94
38,11,4.94
19,12,4.95
17,10,4.95
27,12,4.95
33,12,5
28,13,5
31,8,5
21,12,5
50,12,5
37,12,5
19,12,5
60,12,5
47,18,5
44,12,5
33,13,5
57,9,5
50,13,5
40,9,5
63,13,5
21,12,5
26,11,5
19,9,5
25,12,5
20,13,5
27,12,5
29,16,5
42,12,5
35,12,5
33,12,5
28,10,5
42,11,5
43,14,5
26,12,5
58,12,5
29,16,5
31,12,5
63,13,5
25,13,5
64,8,5
25,13,5
16,10,5
28,12,5
61,8,5
33,12,5
27,12,5
24,12,5
31,12,5
16,11,5
60,13,5
37,10,5
30,12,5
20,13,5
42,12,5
46,12,5
50,13,5
37,13,5
19,13,5
21,13,5
36,13,5
36,12,5
23,8,5
30,8,5
64,10,5
38,8,5
18,13,5
46,14,5
23,12,5
45,11,5
18,12,5
17,10,5
29,13,5
18,13,5
32,8,5
17,11,5
45,9,5
28,11,5
24,13,5
25,8,5
18,11,5
19,13,5
34,12,5
21,13,5
27,13,5
23,9,5
23,8,5
23,13,5
20,11,5
18,13,5
28,8,5
41,9,5
26,8,5
22,13,5
46,8,5
46,8,5
25,13,5
21,12,5
54,13,5
39,8,5
19,13,5
17,11.5,5
22,12,5
19,12,5
27,8,5
55,13,5
18,11.5,5
36,16,5
23,8,5
27,12,5
29,9,5
19,13,5
19,12,5
28,12,5
62,12,5
16,10,5
39,12,5
19,12,5
18,12,5
16,10,5
18,11,5
45,13,5
57,18,5
49,12,5
18,11.5,5
30,16,5
30,16,5
16,10,5
35,12,5
46,12,5
42,8,5
18,11,5
21,8,5
25,11.5,5
25,13,5
28,18,5
24,13,5
38,9,5
38,11,5
30,10,5
33,12,5
27,16,5
44,8,5
23,12,5
23,9,5
59,11.5,5
53,12,5
26,10,5
45,12,5
16,10,5
26,12,5
48,14,5
29,13,5
33,12,5
27,14,5
24,13,5
32,8,5
21,13,5
64,13,5
24,12,5
21,13,5
45,13,5
21,11.5,5
18,11.5,5
16,11,5
59,12,5
35,13,5
19,13,5
21,12,5
33,12,5
26,12,5
18,11,5
50,13,5
60,12,5
18,12,5
18,13,5
39,14,5
29,12,5
28,13,5
19,13,5
21,13,5
33,11,5
59,13,5
24,12,5
20,9,5
37,12,5
63,12,5
53,12,5
28,8,5
22,11.5,5
23,14,5
18,12,5
17,11,5
26,18,5
40,13,5
32,13,5
22,13,5
28,12,5
44,13,5
19,12,5
28,13,5
35,12,5
34,10,5
49,13,5
18,12,5
65,13,5
26,11,5
17,11,5
43,11,5
41,8,5
43,13,5
18,11,5
17,10,5
20,13,5
21,11,5
20,8,5
21,13,5
19,12,5
52,12,5
41,12,5
18,11,5
19,13,5
41,12,5
29,18,5
24,14,5
59,12,5
21,13,5
50,12,5
20,12,5
20,13,5
32,10,5
65,11,5
27,12,5
49,13,5
22,12,5
18,9,5
31,12,5
44,13,5
63,11,5
26,12,5
23,10,5
63,8,5
19,12,5
41,13,5
21,13,5
24,16,5
21,13,5
24,13,5
24,10,5
32,12,5
19,13,5
30,12,5
62,12,5
18,11.5,5
17,11.5,5
23,12,5
58,12,5
18,13,5
32,16,5
39,13,5
29,12,5
24,13,5
18,11.5,5
28,12,5
17,11,5
17,11,5
34,12,5
18,11,5
19,13,5
28,12,5
22,12,5
26,12,5
65,12,5
37,12,5
20,8,5
61,10,5
31,13,5
19,12,5
17,11,5
16,10,5
31,12,5
25,16,5
27,13,5
21,12,5
18,11,5
16,9,5
51,18,5
19,10,5
18,13,5
44,13,5
24,14,5
40,13,5
63,13,5
27,12,5
19,12,5
27,13,5
19,13,5
46,12,5
18,11,5
45,13,5
17,11,5
20,13,5
18,11,5
40,12,5
63,12,5
46,12,5
41,8,5
24,12,5
27,12,5
31,12,5
38,13,5
36,12,5
34,12,5
56,12,5
33,12,5
43,12,5
32,13,5
22,12,5
30,12,5
21,13,5
37,12,5
17,10,5
43,8,5
51,12,5
20,9,5
23,11.5,5
33,11.5,5
21,13,5
29,12,5
19,13,5
18,12,5
21,13,5
22,13,5
60,12,5
19,12,5
57,12,5
17,10,5
19,11,5
22,13,5
62,16,5
16,10,5
20,13,5
51,14,5
32,12,5
56,9,5
19,13,5
20,13,5
41,12,5
31,11,5
34,13,5
34,13,5
55,13,5
37,12,5
28,8,5
26,12,5
27,13,5
33,12,5
21,13,5
53,12,5
30,12,5
19,12,5
25,13,5
23,10,5
31,12,5
30,14,5
22,16,5
19,13,5
52,12,5
33,12,5
23,13,5
39,12,5
23,12,5
26,12,5
24,12,5
22,13,5
59,8,5
21,13,5
49,12,5
60,13,5
22,12,5
19,13,5
22,12,5
22,13,5
26,12,5
28,13,5
20,13,5
17,11.5,5
46,13,5
20,13,5
23,13,5
23,12,5
16,10,5
31,12,5
28,12,5
24,13,5
18,12,5
21,12,5
22,12,5
38,11,5
20,12,5
24,12,5
19,12,5
63,8,5
30,12,5
19,10,5
25,12,5
21,16,5
38,13,5
28,13,5
37,12,5
46,10,5
18,10,5
56,8,5
22,13,5
27,16,5
49,12,5
50,12,5
64,12,5
57,12,5
42,13,5
45,12,5
57,8,5
52,12,5
25,12,5
38,12,5
28,13,5
16,11,5
20,12,5
19,12,5
43,12,5
23,13,5
30,16,5
42,12,5
20,9,5
52,10,5
44,9,5
32,12,5
29,8,5
28,14,5
24,12,5
18,12,5
21,13,5
51,12,5
56,13,5
29,12,5
28,13,5
53,8,5
18,10,5
44,12,5
28,13,5
60,12,5
25,13,5
25,16,5
28,13,5
21,13,5
38,10,5
25,12,5
37,12,5
17,12,5
55,13,5
29,12,5
16,9,5
17,11.5,5
17,11,5
31,13,5
34,14,5
38,12,5
43,12,5
30,12,5
28,12,5
31,14,5
58,13,5
54,8,5
58,13,5
20,13,5
40,13,5
27,13,5
30,12,5
33,16,5
16,10,5
21,13,5
17,10,5
33,12,5
16,9,5
24,12,5
16,9,5
20,13,5
39,12,5
54,12,5
23,12,5
36,16,5
27,12,5
29,12,5
39,13,5
23,13,5
39,10,5
35,14,5
45,13,5
20,12,5
37,12,5
22,13,5
51,12,5
36,12,5
20,13,5
33,12,5
38,12,5
46,12,5
63,12,5
24,13,5
19,10,5
58,13,5
54,12,5
18,11,5
41,16,5
55,16,5
33,13,5
56,12,5
37,13,5
17,11,5
34,11.5,5
34,13,5
20,12,5
33,13,5
41,9,5
42,11.5,5
34,16,5
30,13,5
26,8,5
43,12,5
38,12,5
18,12,5
24,13,5
22,13,5
41,12,5
44,12,5
40,13,5
17,10,5
23,11,5
26,8,5
29,8,5
20,11,5
17,8,5
24,12,5
18,10,5
19,9,5
40,9,5
22,13,5
22,13,5
37,13,5
59,16,5
26,13,5
24,16,5
27,10,5
17,11,5
19,12,5
36,13,5
31,8,5
54,13,5
29,8,5
39,12,5
20,13,5
34,8,5
29,12,5
24,12,5
19,8,5
20,13,5
18,12,5
21,12,5
16,10,5
18,12,5
24,10,5
30,13,5
18,11,5
49,11,5
30,12,5
27,12,5
16,11,5
16,10,5
19,12,5
34,12,5
16,9,5
27,12,5
32,13,5
16,9,5
18,11,5
40,12,5
57,10,5
49,12,5
63,13,5
27,12,5
33,12,5
45,13,5
16,10,5
24,12,5
17,10,5
51,12,5
35,12,5
18,13,5
50,16,5
18,11,5
40,13,5
45,13,5
53,13,5
18,13,5
21,13,5
21,9,5
25,12,5
36,12,5
37,12,5
21,12,5.01
21,13,5.04
29,13,5.05
52,13,5.05
30,10,5.05
24,12,5.05
36,16,5.05
17,10,5.05
46,13,5.05
31,12,5.1
31,9,5.1
27,13,5.1
62,12,5.1
37,8,5.1
21,14,5.1
50,11,5.1
51,13,5.1
39,12,5.1
23,13,5.1
21,13,5.1
20,9,5.1
35,10,5.1
28,10,5.1
58,13,5.15
62,13,5.15
48,12,5.15
45,12,5.15
18,12,5.15
23,12,5.15
32,12,5.15
49,12,5.15
60,12,5.15
53,12,5.16
33,12,5.17
56,9,5.18
41,12,5.19
53,12,5.19
25,13,5.2
29,10,5.2
17,11.5,5.2
37,13,5.2
56,10,5.2
26,12,5.2
18,11,5.2
23,13,5.2
30,12,5.2
65,12,5.21
35,12,5.22
19,9,5.25
59,13,5.25
57,8,5.25
26,12,5.25
31,9,5.25
18,9,5.25
34,16,5.25
20,9,5.25
23,11,5.25
26,8,5.25
16,11,5.25
31,12,5.25
26,12,5.25
21,13,5.25
33,12,5.25
23,12,5.25
36,12,5.25
32,13,5.25
20,12,5.25
43,12,5.25
45,8,5.25
42,12,5.25
25,13,5.25
18,13,5.25
19,13,5.25
18,10,5.25
33,13,5.25
63,11,5.25
23,13,5.25
18,11,5.25
25,10,5.25
45,12,5.25
45,12,5.25
43,12,5.25
24,13,5.25
23,10,5.25
52,13,5.25
17,10,5.25
58,12,5.25
36,13,5.25
21,11,5.25
41,12,5.25
48,12,5.25
56,13,5.25
18,11.5,5.25
22,13,5.25
51,12,5.25
17,10,5.25
59,11,5.25
23,13,5.25
41,12,5.25
20,12,5.25
18,11.5,5.25
19,12,5.25
38,12,5.25
21,13,5.25
57,8,5.25
26,12,5.25
18,13,5.25
28,12,5.25
17,10,5.25
22,13,5.25
35,13,5.25
20,12,5.25
36,12,5.25
47,12,5.25
19,13,5.25
43,12,5.25
44,12,5.25
49,12,5.25
23,12,5.25
19,13,5.25
18,8,5.25
21,12,5.25
34,9,5.25
21,13,5.25
21,13,5.25
26,12,5.25
25,14,5.25
33,9,5.25
31,8,5.25
25,12,5.25
35,11,5.25
22,10,5.25
27,8,5.25
54,10,5.25
20,13,5.25
18,11,5.25
28,12,5.25
20,13,5.25
31,12,5.25
45,11,5.25
51,8,5.25
38,12,5.25
35,12,5.25
19,12,5.25
17,10,5.25
51,12,5.25
45,8,5.3
16,10,5.3
35,11,5.3
30,13,5.3
20,13,5.3
21,13,5.3
43,12,5.3
46,14,5.3
46,12,5.3
38,12,5.3
23,13,5.3
17,11.5,5.3
16,9,5.3
16,10,5.3
65,16,5.3
31,13,5.3
17,10,5.3
17,11.5,5.3
47,16,5.34
27,13,5.35
24,11,5.35
42,13,5.35
22,13,5.35
28,9,5.35
36,12,5.35
32,13,5.35
53,12,5.35
37,12,5.35
30,13,5.35
21,11,5.35
32,12,5.35
33,12,5.35
34,8,5.35
47,11.5,5.37
23,13,5.39
21,13,5.39
36,12,5.4
16,11,5.4
22,13,5.4
37,12,5.4
31,10,5.4
52,13,5.4
39,8,5.43
26,12,5.45
50,10,5.45
39,8,5.45
63,9,5.45
51,11,5.45
22,11,5.45
36,8,5.45
24,12,5.45
40,9,5.45
62,12,5.46
61,12,5.46
37,10,5.46
36,13,5.46
41,13,5.5
19,8,5.5
36,12,5.5
57,10,5.5
39,12,5.5
20,12,5.5
45,12,5.5
19,12,5.5
29,13,5.5
22,12,5.5
53,16,5.5
31,11,5.5
46,11.5,5.5
22,12,5.5
24,13,5.5
20,13,5.5
44,8,5.5
25,10,5.5
33,13,5.5
19,11,5.5
21,14,5.5
17,12,5.5
22,12,5.5
27,13,5.5
22,12,5.5
34,12,5.5
38,8,5.5
17,11.5,5.5
43,12,5.5
22,10,5.5
34,12,5.5
37,13,5.5
19,8,5.5
30,8,5.5
23,12,5.5
48,12,5.5
47,16,5.5
45,12,5.5
39,13,5.5
21,13,5.5
31,12,5.5
42,12,5.5
19,12,5.5
58,12,5.5
25,12,5.5
17,11,5.5
40,12,5.5
23,13,5.5
54,12,5.5
21,13,5.5
20,12,5.5
23,12,5.5
19,12,5.5
31,12,5.5
59,12,5.5
46,12,5.5
18,11.5,5.5
31,12,5.5
23,16,5.5
42,16,5.5
18,12,5.5
19,12,5.5
20,13,5.5
17,11,5.5
39,13,5.5
17,11,5.5
27,13,5.5
18,11,5.5
62,12,5.5
21,13,5.5
20,13,5.5
27,13,5.5
20,13,5.5
28,13,5.5
60,12,5.5
21,13,5.5
22,13,5.5
35,8,5.5
24,12,5.5
36,12,5.5
23,13,5.5
63,13,5.5
36,10,5.5
24,13,5.5
20,12,5.5
21,12,5.5
29,12,5.5
17,11.5,5.5
29,13,5.5
26,13,5.5
43,12,5.5
36,12,5.5
58,12,5.5
24,13,5.5
22,12,5.5
22,13,5.5
19,11.5,5.5
17,10,5.5
24,16,5.5
23,12,5.5
32,13,5.5
19,12,5.5
19,13,5.5
21,13,5.5
23,9,5.5
24,13,5.5
24,12,5.5
36,9,5.5
47,12,5.5
17,11,5.5
23,13,5.5
55,12,5.5
17,11,5.5
21,13,5.5
24,12,5.5
41,12,5.5
20,13,5.5
36,8,5.5
31,10,5.5
59,10,5.5
24,8,5.5
30,13,5.5
22,12,5.5
